Applicant_Income,Coapplicant_Income,Age,Dependents,Credit_Score,Existing_Loans,DTI_Ratio,Savings,Collateral_Value,Loan_Amount,Loan_Term,Education_Level,Loan_Approved,Employment_Status_Salaried,Employment_Status_Self-employed,Employment_Status_Unemployed,Marital_Status_Single,Loan_Purpose_Car,Loan_Purpose_Education,Loan_Purpose_Home,Loan_Purpose_Personal,Property_Area_Semiurban,Property_Area_Urban,Gender_Male,Employer_Category_Government,Employer_Category_MNC,Employer_Category_Private,Employer_Category_Unemployed
0.5154115367522808,0.7179810606130366,1.2005531583526539,-1.3699121955925249,0.8484009895019817,1.496055972918659,0.09058113033284712,1.5197131153205197,0.5609413072541892,0.9196236675923507,1.5241982074288005,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-1.074165250695126,-1.2069411505597962,-0.2738273867681629,0.0,-1.4968254238719667,0.03611434551986492,-0.8339452825685303,-0.9339888157045428,0.04115946396368098,-0.7618332099202971,0.5080660691429335,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.0064287557975202,1.0318839397678743,-0.8267200911884691,-1.3699121955925249,-1.0508007685677188,-1.4238272818789293,-1.6873542790928788,0.3442692107513716,-1.191605072959347,0.7820304546267116,-1.5241982074288005,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.0029551727036482285,-1.653729581890182,-0.6424225230483671,0.0,1.1649346158469318,0.03611434551986492,0.8017552941031377,-0.47404012051774763,2.603187403912355e-16,-0.6363753257246496,1.5241982074288005,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.1457259862785043,-1.0492921490287,-0.8267200911884691,0.4879273273380942,-0.8925339553952437,0.766085159219262,-1.6162368627158499,-0.5833348599680752,-0.05322272922191653,-1.308279926004327,0.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.3598609631401143,0.0,1.0162555902125519,0.4879273273380942,0.18655795259890426,0.766085159219262,0.3750507958409635,0.1022093871610628,0.6956810114001181,1.324283343856406,0.5080660691429335,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.012284151042839439,-1.5477001649312145,0.7398092380023986,-0.44099243412721534,-1.482437531765378,1.496055972918659,0.1616985467098762,1.2336901833936207,-0.472969465557561,-0.23733716205257568,-1.016132138285867,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.34525908400051064,-0.28581059072876686,-1.2874640115387244,-0.44099243412721534,-1.3385586106994916,1.496055972918659,1.655164290627486,0.60787270894487,1.3713115406331824,1.0686383664591583,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.28401231316495096,1.296957482165293,-0.36597617083821393,1.4168470888034037,-1.0651886606743075,-0.6938564681795322,-0.051653702421210694,-0.13319466703964275,0.21453933817801213,0.7380398878354923,-1.016132138285867,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.08509074286391867,0.36745617889013443,-1.4717615796788266,-1.3699121955925249,1.754838192217066,-0.6938564681795322,-1.5451194463388207,0.9255981213854056,1.735960256686105,-1.0354134893967235,-0.5080660691429335,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.27995623562617217,1.242896430755293,1.384850726492756,-0.44099243412721534,0.1290063841725497,0.766085159219262,0.23281596308690533,0.023215913616034374,0.10326995955511287,0.06774143401066689,-1.016132138285867,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.4387516712693617,1.6802677757110336,0.5555116698622966,1.4168470888034037,-1.5687648844049098,-1.4238272818789293,1.228459792365312,-0.9558827939598168,-0.8583693840546256,-3.246181535464667e-16,0.0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-1.2656121105254847,-0.7371331747580557,-0.7345713071184181,-0.44099243412721534,-1.007637092247953,0.03611434551986492,1.797399123381544,-0.707517504631989,-0.5200532283446142,-1.2401971623903303,-0.5080660691429335,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4063289681450415,-0.716555097124572,-0.8267200911884691,0.4879273273380942,-0.21630302638557766,-0.6938564681795322,-0.1938885351752689,0.0,-1.381800576740483,1.2655697678957116,0.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.684575887305266,0.8930691109860683,1.569148294632858,-0.44099243412721534,-1.7558074817905622,-0.6938564681795322,-0.6205930334374431,1.4358153906463098,0.4689920136654911,-1.0124812872357838,1.016132138285867,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6800882848266996,-0.8375820960876039,0.4633628857922455,-1.3699121955925249,0.3879884420911452,-1.4238272818789293,1.4418120414963993,1.5601731871362658,-1.3238403216378796,1.2497759944230022,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,-0.5069377300445082,-0.18167860269811184,-0.44099243412721534,0.44554001051749975,-1.4238272818789293,-1.0472975316996174,0.08311783812246391,0.5374709817311597,-0.5872986284930662,-0.5080660691429335,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1.1536353374791228,-0.29906426784863777,-0.08952981862806078,-1.3699121955925249,0.7908494210756272,1.496055972918659,-3.947809655681591e-16,-0.956057945785859,2.603187403912355e-16,-1.593103230664716,0.0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
-1.1560980169784574,-0.7029526390278623,0.27906531765214343,0.4879273273380942,-1.640704344937853,0.03611434551986492,-3.947809655681591e-16,-0.044567843062293784,-1.4351097002607787,0.06452914110096326,0.0,0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.4738916921417755,0.2994438884065862,1.661297078702909,-1.3699121955925249,-0.6335518974766482,0.0,-1.6162368627158499,-0.44496491739474386,1.5887698310736909,0.07139987871338492,-1.5241982074288005,0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.9956801503197564,-1.2892534610937316,-0.18167860269811184,-0.44099243412721534,-1.4104980712324349,-0.6938564681795322,-0.549475617060414,-0.5490051020638057,1.1711697708529578,1.282345075313053,-1.5241982074288005,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.5882730787353372,-0.7730576153724428,0.5555116698622966,1.4168470888034037,-1.7845832660037395,-0.6938564681795322,-0.8339452825685303,0.10080817255272527,-1.0101393853788503,-1.2047727100249874,-1.5241982074288005,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.567937740879466,-0.1027005778884448,-1.2874640115387244,0.4879273273380942,-0.5328366527305277,0.0,0.6595204613490796,-0.44566552469891263,0.904910376733467,1.5508392243491151,-1.5241982074288005,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.39596005323524547,0.14214366785232863,-1.4717615796788266,-0.44099243412721534,-0.3314061632382868,-1.4238272818789293,1.5840468742504568,-0.45582433060935973,-0.4230234679506261,-0.9647430453832435,0.5080660691429335,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.9256837797997551,-0.3342911465093473,0.8319580220724497,0.4879273273380942,-0.05803621321310263,1.496055972918659,-0.8339452825685303,0.0016722390128448036,0.8152508710006742,-1.0367519447757667,-1.5241982074288005,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.17513566422480775,1.1361694518426482,1.2927019424227049,0.4879273273380942,0.8484009895019817,0.03611434551986492,1.1573423759882828,0.44830939542043347,0.36673867472521904,1.3855846002165837,-0.5080660691429335,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.170239338202206,-0.4298571341631535,-0.2738273867681629,-0.44099243412721534,1.7692260843236547,1.496055972918659,-3.947809655681591e-16,0.28103940155014046,-1.2385457240054063,0.1266334706885669,1.5241982074288005,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.839086524346828,0.11598509458942549,-0.36597617083821393,-0.44099243412721534,-0.7342671422227687,-0.6938564681795322,0.1616985467098762,-0.8231177098198356,0.8529608147526149,0.42189672730549277,-1.5241982074288005,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.9056252261522618,-1.6560591478189286,1.4168470888034037,0.04267903153301785,1.496055972918659,-1.4740020299617915,-0.9187506068388722,0.3630893253298699,0.49390562669801596,0.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.6444238354615134,0.6056735860709724,1.2927019424227049,0.0,1.0929951553139885,-0.6938564681795322,1.5840468742504568,0.27841212415950756,0.22741939486747959,1.4028952897855422,1.5241982074288005,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-1.762684412902825,1.4807650569592923,-6.547564913010081e-16,0.4879273273380942,-0.27385459481193225,-0.6938564681795322,0.9439901268571956,0.7656845042088847,-0.7711427779187322,-1.4660392000142166,-1.5241982074288005,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.9238875778833718,1.1494231289625192,-0.6424225230483671,-0.44099243412721534,0.41676422630432247,-0.6938564681795322,0.5884030449720504,1.5818920135654977,-0.31347143021965584,0.48141337649361293,1.5241982074288005,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
-1.5935459795357496,1.5205260883189051,-1.1031664433986224,-1.3699121955925249,-0.6479397895832368,-0.6938564681795322,1.1573423759882828,0.7667354151651379,-1.113322950635584,-1.0989455047219732,-1.016132138285867,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5438040795237323,-1.307738852866183,0.9241068061425007,-0.44099243412721534,0.0,-0.6938564681795322,0.5172856285950214,1.4407196417754913,0.6209766826012069,-3.246181535464667e-16,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.24814505992282593,-0.32522284111154093,1.1084043742826029,0.4879273273380942,1.4670803500852931,0.766085159219262,1.655164290627486,1.7451335154368202,-0.08291841547818869,0.6648709937811317,-0.5080660691429335,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-1.589287098120032,0.5871881942985209,1.476999510562807,-0.44099243412721534,1.2512619684864636,1.496055972918659,0.8017552941031377,0.2423308479948161,1.3627963920440345,0.7717689633873805,1.5241982074288005,0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.06562157067778049,-0.8271186667824426,0.9241068061425007,1.4168470888034037,1.1073830474205772,0.766085159219262,1.5129294578734285,-1.1774498539031892,-1.1650578450049447,1.1385949676038152,1.016132138285867,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.705464686629977,-0.08002981439392876,-1.7482079318889796,-1.3699121955925249,-1.798971158110328,0.766085159219262,0.09058113033284712,-1.0376786967215204,-1.6498488676224,1.7375091345463376,0.5080660691429335,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0842504943800957,0.39396353312987625,1.75344586277296,-0.44099243412721534,-0.00048464478674806644,-1.4238272818789293,-1.3317671972077336,-1.2441826996252643,-0.5160460995967798,-0.5570495369266903,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.6758294034109819,0.8358690307845201,-0.2738273867681629,1.4168470888034037,1.4670803500852931,-1.4238272818789293,0.09058113033284712,1.1159881562932679,0.13704433042971637,1.497301009187388,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
-0.5113844921895692,0.11354362775155454,0.0026189654419902656,0.4879273273380942,0.11461849206596106,-1.4238272818789293,-1.3317671972077336,-0.509070485726186,1.7984285316300221,0.7076123355519106,-0.5080660691429335,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-0.057103807846345035,1.7071239109276142,0.37121410172219443,-0.44099243412721534,-1.4536617475522007,0.03611434551986492,0.3750507958409635,0.0,-1.5818707906502105,-1.4821006645627348,-1.016132138285867,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.33352549211411936,0.9181813413184553,0.18691653358209237,0.4879273273380942,1.3088135369128182,0.0,-0.051653702421210694,0.7774196765537115,-0.9152563010997735,0.5569914902302513,-1.5241982074288005,0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.7253425823601503,1.3461355998995508,0.8319580220724497,1.4168470888034037,-0.561612436943705,1.496055972918659,0.44616821221799224,-0.9986198395141116,-0.7237727916496909,-1.5332296600421842,0.0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.5403823308016804,-1.1581118138023772,0.18691653358209237,0.4879273273380942,1.1073830474205772,0.766085159219262,-1.6873542790928788,0.38315291613273816,-0.09629936326113542,0.5939328586918431,-1.016132138285867,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.4933318313518464,0.7040298215394882,-1.0110176593285713,1.4168470888034037,-1.597540668618087,1.496055972918659,-1.0472975316996174,1.0361189236180286,2.603187403912355e-16,0.7450890861651197,-1.5241982074288005,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
-0.17168799831684578,0.9038813212680683,-6.547564913010081e-16,1.4168470888034037,0.34482476577137927,-1.4238272818789293,0.019463713955818012,-0.05770423001545816,1.07993603596923,1.6538110581768373,0.5080660691429335,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
-1.274535481110798,0.3625732452143925,-0.9188688752585202,1.4168470888034037,0.5894189315833862,0.03611434551986492,1.655164290627486,-1.0142083520318665,0.3690284625811244,-1.688758175087002,-0.5080660691429335,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.3842523785347642,-1.6049002451327627,1.476999510562807,-0.44099243412721534,0.877176773715159,0.03611434551986492,-0.40724078430635624,0.2046732053957449,0.8360020734448161,0.8562701129843068,-0.5080660691429335,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-1.2487793887395526,-1.7193004055358592,1.569148294632858,0.4879273273380942,-0.7774308185425346,0.766085159219262,-0.265005951552298,-1.4878188896499527,-0.18917888316629505,-0.4013425611646669,1.5241982074288005,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.3323055530623285,0.8840008055882619,0.7398092380023986,0.4879273273380942,-1.3673343949126688,1.496055972918659,0.8017552941031377,0.34952376553263736,-1.2087784818786371,-1.1044777869553517,1.5241982074288005,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7289930521450512,-1.2411216862899896,0.7398092380023986,-1.3699121955925249,-1.6119285607246758,-0.6938564681795322,0.3750507958409635,0.1918871220946649,-1.5820854582617017,1.4408181921917655,-1.016132138285867,0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.42924892202929876,-1.0332482240941194,0.09476774951204131,-1.3699121955925249,1.4670803500852931,1.496055972918659,-0.6917104498144723,-0.6082064192660664,1.7870511482209925,-1.0554903200823713,1.016132138285867,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,-0.9554700662590874,0.37121410172219443,-1.3699121955925249,0.2009458447054929,-1.4238272818789293,-0.265005951552298,0.0,-0.6400524231681525,-1.311046067121016,1.5241982074288005,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
